"ID" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"PYCR2" "PYCR2" -0.380748255270871 8.47395305566124 -4.58435129713939 1.98645658086801e-05 0.000153127978565748 2.37824680531776
"CRYZ" "CRYZ" -0.740722594229904 10.5526046565876 -4.58419401857629 1.98760016968059e-05 0.000153158619681693 2.37769591243698
"CRISPLD2" "CRISPLD2" 1.03142006970646 10.2752253171203 4.58292182035711 1.9968740302827e-05 0.000153815497537123 2.37324020191236
"RNF175" "RNF175" -0.446658179841897 5.72904698529412 -4.58258500281287 1.99933634690292e-05 0.000153934136276072 2.37206065020666
"RHOQ" "RHOQ" 0.579298875804221 10.2947996182383 4.58250604771184 1.99991397821651e-05 0.000153934136276072 2.37178415210337
"VGF" "VGF" -0.25827970330196 6.40043195811032 -4.58145329493912 2.00763139358982e-05 0.000154470229563763 2.36809768576088
"SAMD3" "SAMD3" 0.7251189743083 6.85925775 4.58123879132694 2.00920740463564e-05 0.000154533569135858 2.36734660431454
"SLC1A1" "SLC1A1" 1.52069463379204 9.47609952650677 4.58067556853367 2.01335127309034e-05 0.000154763871329715 2.3653745751399
"L3MBTL2" "L3MBTL2" -0.293157504784426 9.12644310398198 -4.58059448912864 2.01394849278668e-05 0.000154763871329715 2.36509069980035
"PEA15" "PEA15" 0.336000264482513 11.4515935107142 4.58047704548325 2.01481387208836e-05 0.000154763871329715 2.36467951059397
"CFAP161" "CFAP161" 0.412661919070344 4.02820490582613 4.58042229795076 2.01521740093691e-05 0.000154763871329715 2.36448783251143
"CAMK2N1" "CAMK2N1" 1.08492851939026 10.008927739957 4.57967967038731 2.02069887515283e-05 0.000155126800707319 2.36188791743201
"CAPNS1" "CAPNS1" 0.484200332380661 11.1092211111515 4.57927899296039 2.02366237228116e-05 0.000155296228703505 2.36048525047202
"DARS2" "DARS2" -0.46947364224729 6.64661389098075 -4.57741768806174 2.03748451921196e-05 0.000156298513491716 2.35397015205998
"ARHGAP39" "ARHGAP39" -0.403689849802371 5.18041926470588 -4.57456666056332 2.05883464589432e-05 0.000157877316439741 2.34399343591855
"KCTD15" "KCTD15" 0.776850752620276 7.16127185678639 4.57426976376118 2.06107045048049e-05 0.000157989746853859 2.34295468042622
"ACAD10" "ACAD10" -0.26239637270495 6.95567938579578 -4.57398888256533 2.06318782235276e-05 0.000158093018354825 2.34197199145633
"CLDN2" "CLDN2" -1.60365251977733 6.9394624573742 -4.57331335897298 2.06828880175777e-05 0.00015840056298538 2.33960873909878
"DNASE2B" "DNASE2B" 1.11407714235372 5.60869191307272 4.57325306491352 2.06874468708011e-05 0.00015840056298538 2.33939781521438
"CD300C" "CD300C" 0.356522015136161 6.33053976453999 4.5703432908954 2.09086214486296e-05 0.000160034370282427 2.32922042529556
"C16orf70" "C16orf70" -0.346318799146249 8.22212067492948 -4.56949967306828 2.09731745556407e-05 0.000160409056956456 2.32627037642118
"DPP4" "DPP4" -1.07330901756443 9.63748108893647 -4.56949930336792 2.09732028873309e-05 0.000160409056956456 2.32626908367802
"IRF8" "IRF8" 0.687608782270123 9.47113565915065 4.56905100568035 2.10075852261943e-05 0.000160612182317809 2.32470154714314
"ATF3" "ATF3" 1.58284526144208 9.99791516570256 4.56865068440599 2.10383343308549e-05 0.000160787389107889 2.32330183529215
"ARL2" "ARL2" 0.369016277480141 9.01144948427087 4.56845081457625 2.10537029263314e-05 0.000160844962289442 2.32260302030222
"ARFGAP1" "ARFGAP1" -0.581835407216478 8.79180447437929 -4.56820597192323 2.10725445005897e-05 0.000160929015442004 2.32174698646649
"VSIG1" "VSIG1" -2.18273733201581 6.45004347058824 -4.56710418065783 2.11575346872382e-05 0.000161495375752013 2.31789513517527
"PIK3CA" "PIK3CA" 0.539055587948369 8.3155174459217 4.56704072565075 2.11624396323517e-05 0.000161495375752013 2.31767331198683
"TNS3" "TNS3" 0.499408697970237 11.5427961652843 4.56651466820816 2.12031454337276e-05 0.000161745882372189 2.31583440624311
"CSGALNACT1" "CSGALNACT1" 0.925603494691081 9.29203572750496 4.56263664264548 2.15055820969558e-05 0.000163992046540234 2.30228167839731
"PIP4K2C" "PIP4K2C" -0.546741313489394 9.5989014157734 -4.55983344381673 2.17268041433129e-05 0.000165617465820248 2.29248897771726
"REEP1" "REEP1" 0.800975067517103 7.06392936846832 4.55948964743143 2.17540876539704e-05 0.000165763886919341 2.2912881770995
"AKR1A1" "AKR1A1" -0.465454032348168 11.1131392243362 -4.55928095121505 2.17706659312064e-05 0.000165828656859297 2.29055927315888
"PWWP2A" "PWWP2A" -0.608586752964426 8.68174272058824 -4.55875445314138 2.18125441662293e-05 0.000166086018784998 2.28872047506807
"ZNF207" "ZNF207" -0.2817954307408 10.6678444418651 -4.55777721255338 2.18904827084957e-05 0.000166584312978438 2.28530775257423
"LIPE-AS1" "LIPE-AS1" -0.277209442687747 6.78195735294118 -4.55773048092851 2.18942165050577e-05 0.000166584312978438 2.28514456592402
"BAK1" "BAK1" -0.450392738107057 7.68967917139557 -4.55731524929015 2.19274201891751e-05 0.000166775132139083 2.28369461744566
"MAN1A1" "MAN1A1" 0.624987728859491 10.8887502932684 4.55708090526495 2.19461809436466e-05 0.000166856000893029 2.28287634168071
"LOC100289230" "LOC100289230" -0.504927889328063 5.84857491176471 -4.55682562267933 2.1966635729212e-05 0.000166949684653559 2.28198497851717
"BCL2L12" "BCL2L12" -0.390509924901185 6.76146820588235 -4.55642987658413 2.19983819541803e-05 0.000167129083921323 2.28060321488081
"KIR2DS3" "KIR2DS3" 0.28513399594214 5.2268168152633 4.55559462585877 2.20655311783383e-05 0.00016757721939657 2.27768711081775
"MITF" "MITF" 0.566383241106719 8.95756144117647 4.55513447692493 2.21026095429611e-05 0.000167796733985912 2.27608071715374
"ZNF252P" "ZNF252P" -0.492335800395256 7.83870127941176 -4.55475725852167 2.21330506308164e-05 0.000167965716580185 2.27476390035165
"ZFP28" "ZFP28" 0.397808624505929 5.93033002941176 4.5543996877128 2.21619438180321e-05 0.000168122831743002 2.27351572372325
"GALNT14" "GALNT14" -0.87512496341305 6.3085159433644 -4.55297590666267 2.22773553808986e-05 0.000168912819597227 2.26854622781013
"PRDM15" "PRDM15" -0.565229243083003 7.52668036764706 -4.55291215414056 2.22825368018945e-05 0.000168912819597227 2.26832372831687
"RORA" "RORA" 0.898414505928852 10.1868841470588 4.55276535169955 2.22944724765611e-05 0.000168940912144277 2.26781138670876
"PIP4P2" "PIP4P2" 0.692570887351778 7.10623407352941 4.55168162317544 2.2382776855355e-05 0.000169547469847501 2.26402943621204
"DHDDS" "DHDDS" -0.359081585991962 8.07634485024325 -4.5493479917907 2.25740820261652e-05 0.000170933513770977 2.25588724292449
"SIGLEC16" "SIGLEC16" 0.369644427436822 4.96861982531758 4.54837728606537 2.26541253812402e-05 0.00017147635908042 2.25250103718045
"NDUFS5" "NDUFS5" -0.474220794112899 11.9749099270847 -4.54769335675609 2.27106871045474e-05 0.00017184112970223 2.25011545064123
"SLC35C2" "SLC35C2" -0.359454355665929 8.99825206167624 -4.54712204798321 2.27580402189423e-05 0.000172111467474248 2.24812283682359
"CRB3" "CRB3" -0.411448513833992 8.3561 -4.54706006267132 2.27631836609793e-05 0.000172111467474248 2.24790665208579
"RASGRP2" "RASGRP2" 0.529887957159368 7.0606443525981 4.54666547347641 2.27959525499163e-05 0.000172295770966378 2.24653048905226
"SNX17" "SNX17" 0.353084996683641 10.1082307472093 4.54629890283165 2.28264357155725e-05 0.000172462669256265 2.24525209971441
"OAZ1" "OAZ1" 0.162129393685273 13.5110185818906 4.5451047716725 2.29260119908365e-05 0.000173151278200107 2.24108802974079
"MRPS21" "MRPS21" -0.43942464048808 10.7247973992476 -4.54494549513905 2.29393256330483e-05 0.00017315159309896 2.24053265829611
"MC1R" "MC1R" -0.365956895747463 6.32744234893894 -4.54490246803572 2.29429234815458e-05 0.00017315159309896 2.24038263153215
"SOX4" "SOX4" -0.70072062738722 11.7861070120111 -4.5447507086138 2.29556177104223e-05 0.000173183726703252 2.23985348327891
"ATIC" "ATIC" -0.487380278139229 10.0537235618311 -4.54462383684017 2.29662354014328e-05 0.000173200176458712 2.23941111939393
"C6orf99" "C6orf99" -0.396624086956522 5.16621052941176 -4.54320964420985 2.30849105794796e-05 0.00017403123186763 2.23448069602468
"DPY19L1" "DPY19L1" -0.645097699177823 9.42276931538932 -4.54247627045256 2.31466878464747e-05 0.000174389775037119 2.23192419115013
"FKBPL" "FKBPL" -0.387480215772909 7.17673800670672 -4.54244339337772 2.31494610763907e-05 0.000174389775037119 2.23180958840553
"ITGA1" "ITGA1" 0.938083584219903 7.20568396550068 4.54150134707237 2.32290614577721e-05 0.000174925228761975 2.22852599485216
"NCDN" "NCDN" -0.455905692877388 7.2001878242376 -4.54104077846842 2.32680750570161e-05 0.000175106573784068 2.22692076982745
"FAM241A" "FAM241A" 0.849898877470356 9.37789058823529 4.54101567548134 2.32702032971034e-05 0.000175106573784068 2.22683328057995
"FBP1" "FBP1" 0.953864254542131 11.0434486903901 4.54036616940929 2.33253344926062e-05 0.000175457114864134 2.22456970298005
"NEBL" "NEBL" 1.09307603067045 10.4649594666901 4.53994697829966 2.33609835594087e-05 0.000175660904947818 2.22310888155363
"PLAAT1" "PLAAT1" -1.25863303587235 5.72441693436413 -4.53971423589916 2.33807994218017e-05 0.000175745532966219 2.2222978382601
"GPR180" "GPR180" -0.615329272727272 7.01950338235294 -4.53873746707341 2.34641405975024e-05 0.000176307422469081 2.21889430791884
"MRPL20-AS1" "MRPL20-AS1" -0.324539033596837 7.79564583823529 -4.53805004180981 2.35229670885933e-05 0.000176684767067195 2.21649922209145
"VPS37D" "VPS37D" -0.310497075098814 7.16740791176471 -4.53703528472569 2.3610067153637e-05 0.000177274125285245 2.21296401829037
"PKP3" "PKP3" -0.539675822128093 7.92794941614654 -4.53500911837112 2.3784918911042e-05 0.000178521687534139 2.20590652966707
"SPATS2" "SPATS2" -0.488885364634529 8.1057327345722 -4.53442597164192 2.38354754816018e-05 0.000178835760484767 2.20387563883162
"CBX3" "CBX3" -0.356291730087971 11.8984257873665 -4.53401853147067 2.3870860947431e-05 0.000179035817876822 2.20245675323812
"JAZF1" "JAZF1" 0.589327460474309 8.74141389705882 4.53360725360379 2.39066314983264e-05 0.000179238616288402 2.20102457181176
"JMJD1C" "JMJD1C" 0.68390216858817 10.1718157595898 4.53314705854178 2.39467183530993e-05 0.000179473616046887 2.19942212925205
"TBRG4" "TBRG4" -0.501365382989076 8.23378704960275 -4.53232013872944 2.40189142666459e-05 0.000179949004403543 2.19654293383162
"SLC22A4" "SLC22A4" 1.17696086268064 7.14029964230386 4.53084821372106 2.414794750381e-05 0.000180849714103689 2.19141863001586
"KIF2C" "KIF2C" -0.987666951204547 7.43184364094074 -4.52975366194082 2.42443356724899e-05 0.00018150536932344 2.18760867293908
"NUSAP1" "NUSAP1" -1.06399388810347 8.05133206753033 -4.52953376536565 2.42637452173743e-05 0.000181584455640634 2.18684330772955
"VGLL3" "VGLL3" 1.02749108695652 9.2835375 4.52937318179276 2.42779289409042e-05 0.000181624389686181 2.1862843980087
"PRR34-AS1" "PRR34-AS1" -0.572622810276679 8.62675885294118 -4.5286060447937 2.43457984608866e-05 0.00018206577442808 2.18361452989963
"PPP2CB" "PPP2CB" 0.55894449025549 11.703698071957 4.52565222129294 2.46088530310321e-05 0.000183965963226885 2.17333658162252
"CNTRL" "CNTRL" 0.472233902152373 7.48968571588437 4.52491156339043 2.467524474833e-05 0.000184395130758544 2.1707599925894
"ZBED6" "ZBED6" -0.698502098814229 7.36536735294118 -4.52451112292014 2.47112122405277e-05 0.00018459671210828 2.16936704017419
"ANKHD1" "ANKHD1" -0.387870099402326 10.0508005327162 -4.52410763743065 2.4747504772425e-05 0.000184800574015402 2.16796356194915
"OSMR" "OSMR" -0.864685465129477 7.65257640060461 -4.52319506357727 2.48297797458279e-05 0.000185347534044492 2.16478952401868
"SYS1" "SYS1" 0.392359210792925 8.47709585701713 4.52221164258037 2.49187396903223e-05 0.000185943979775695 2.1613694536249
"SIGLEC7" "SIGLEC7" 0.33280145803064 7.39303500436943 4.52071766484796 2.50544774580197e-05 0.000186888921968833 2.15617456484562
"CELSR3" "CELSR3" -0.436206363636363 6.12468741176471 -4.52046118426561 2.50778525760685e-05 0.000186936919508725 2.15528281760445
"LRRC56" "LRRC56" -0.359762341897233 6.98119277941176 -4.52044723031445 2.50791249185029e-05 0.000186936919508725 2.15523430243512
"ZFP62" "ZFP62" -0.550495478260869 9.142709 -4.51964025205681 2.51528132416376e-05 0.000187418130752935 2.15242873220507
"ABCC5" "ABCC5" -0.830076063875071 8.81445404063059 -4.51943908697105 2.5171215147268e-05 0.000187487193230449 2.15172939590404
"C1QTNF5" "C1QTNF5" 0.702231845324319 8.93874875976021 4.51891587691127 2.521913793441e-05 0.000187703766505178 2.14991057065002
"GTF3C2" "GTF3C2" -0.358682557503508 9.86085364423593 -4.51883365876369 2.52266766624595e-05 0.000187703766505178 2.14962476747423
"SUMF2" "SUMF2" -0.617414576608818 8.99004869248309 -4.51882225234923 2.52277227098493e-05 0.000187703766505178 2.14958511720786
"ARL9" "ARL9" -0.32266059090909 5.84871530882353 -4.51830178170248 2.52754983522311e-05 0.000187991097889348 2.14777594645329
"KCNQ5" "KCNQ5" -1.0436994486166 4.77719816176471 -4.51713272343779 2.53831306727223e-05 0.000188723254780747 2.14371267234509
"SPNS2" "SPNS2" 0.572388296762952 7.79227860455459 4.51667241171629 2.54256325459913e-05 0.000188970812782082 2.14211292951342
"CRELD2" "CRELD2" -0.49039235172918 10.5240683513773 -4.51656488395521 2.54355708461028e-05 0.000188976257086065 2.14173924580756
"EPCAM" "EPCAM" -1.01513336922183 12.3453518972983 -4.51641956052127 2.544900842662e-05 0.000189007686317531 2.14123422099476
"CEP131" "CEP131" -0.377862143381853 6.66955022945734 -4.51624079422228 2.54655478221269e-05 0.00018906212140782 2.1406129881765
"STOML1" "STOML1" -0.372483391304347 8.25339555882353 -4.51559357826539 2.55255154307605e-05 0.000189438821678471 2.13836395044863
"TFAP2E" "TFAP2E" -0.465525661753313 7.084946137855 -4.51506324183255 2.55747558746331e-05 0.000189735666279171 2.13652119063282
"ZSCAN12" "ZSCAN12" -0.437311493942829 7.03892755921881 -4.51457167938068 2.56204786711972e-05 0.000190006208873676 2.13481326204144
"TSPAN5" "TSPAN5" -0.708716587093986 8.21034092649947 -4.51438473866675 2.56378878460847e-05 0.000190066652836557 2.13416376457305
"CCNT2" "CCNT2" -0.471665187433394 8.97377120901226 -4.51425979389542 2.56495299510152e-05 0.000190084314380664 2.13372967072219
"DNAJA1" "DNAJA1" 0.592833773234884 11.4238134016317 4.51315736013279 2.57524754182202e-05 0.000190778352719316 2.12989977904926
"OTC" "OTC" 0.314498724922782 4.4367368259324 4.51297413988171 2.57696234225884e-05 0.000190836518621535 2.12926331424991
"ZNF280B" "ZNF280B" -0.775435662055335 5.96428969117647 -4.51278931887804 2.57869324864585e-05 0.000190895834865496 2.12862130280424
"PCP2" "PCP2" -0.395505017786561 6.07447210294118 -4.51234850751171 2.58282614655606e-05 0.000191103952760119 2.12709011616156
"CHADL" "CHADL" -0.321046380918177 6.14611367490133 -4.51229092777068 2.58336646974537e-05 0.000191103952760119 2.12689011513318
"UGT8" "UGT8" -1.67221707312253 5.59572348529412 -4.51128257774447 2.59284656054878e-05 0.000191736146235394 2.12338787115883
"PDZD4" "PDZD4" 0.235929523723348 6.01471426766984 4.5084864758094 2.61931153316439e-05 0.000193623432311122 2.11367852274297
"ACTL6A" "ACTL6A" -0.531249335315467 9.06194675193262 -4.50820585370282 2.62198205541602e-05 0.000193751071395177 2.11270425201379
"TPX2" "TPX2" -1.14749228701319 6.48798543376331 -4.50773589146816 2.6264603471792e-05 0.000194012155476411 2.11107269830526
"TBC1D30" "TBC1D30" -0.856745413003634 7.48871875772874 -4.50729519752213 2.63066649162643e-05 0.000194252955899667 2.10954283719241
"CTU2" "CTU2" -0.45667573715415 7.11940675 -4.50707638212921 2.63275737679457e-05 0.000194337444914919 2.1087832532533
"CLCNKB" "CLCNKB" -0.570581979347995 6.47060601067901 -4.50665366570744 2.63680120701696e-05 0.000194565978352423 2.10731591423433
"LHX4-AS1" "LHX4-AS1" -0.545722553359683 5.80995502941177 -4.50456785260345 2.65684323208382e-05 0.000195974408437717 2.10007669102259
"ZNF408" "ZNF408" -0.291620571670752 8.44684473249207 -4.50415329868793 2.66084416517854e-05 0.000196199026662303 2.09863811438495
"GINS4" "GINS4" -0.59210920004136 5.22369704620718 -4.50358380922592 2.66634995422114e-05 0.000196534405243273 2.09666199927477
"LOC100132356" "LOC100132356" -0.493366793439674 5.31834018272592 -4.50342734667923 2.66786456172966e-05 0.000196575462035845 2.09611910135959
"LARP1" "LARP1" -0.420436449255138 10.4817296656271 -4.50309928813061 2.67104298768431e-05 0.000196739040011423 2.09498082789961
"FAM160A1" "FAM160A1" -0.356993968379446 6.86579964705882 -4.50289143663996 2.67305867989026e-05 0.00019681688874027 2.09425966307511
"ICMT" "ICMT" -0.584293857204307 9.56439591904627 -4.50233946302069 2.67841875936473e-05 0.000197140840058226 2.09234461332472
"OAZ2" "OAZ2" 0.287328813964149 8.87546171690802 4.50159397976161 2.68567454131228e-05 0.000197604039369385 2.08975838974749
"UBTD2" "UBTD2" -0.472528383343749 9.67487280523543 -4.5014325800186 2.68724795649893e-05 0.000197648964711609 2.08919849351973
"H2BC9" "H2BC9" -0.681606166214309 6.3872603313283 -4.49991195974786 2.70211584794051e-05 0.000198671325668061 2.08392398579841
"HJURP" "HJURP" -0.780743991111731 5.74810335931801 -4.49733854233466 2.72745973789612e-05 0.000200462919797821 2.07499986740566
"HES6" "HES6" -0.482480557312253 7.22501258823529 -4.49722562468307 2.72857706179792e-05 0.00020047326386753 2.07460835342573
"CRACR2B" "CRACR2B" -0.569373958498022 7.61819069117647 -4.49648564453545 2.73591020260807e-05 0.000200875811674753 2.07204278631782
"MCM8" "MCM8" -0.542296351069557 6.03442938173012 -4.4963846231271 2.73691280032319e-05 0.000200875811674753 2.07169255505689
"MSRB3" "MSRB3" 1.05698003359684 10.2098918676471 4.49637668010787 2.73699164679601e-05 0.000200875811674753 2.0716650175718
"GCA" "GCA" 0.810844711021523 9.60571440798494 4.49582645693622 2.7424588174623e-05 0.000201133913321493 2.06975752414188
"MZT2A" "MZT2A" -0.391095574401879 9.85769561767079 -4.49582553743875 2.74246796271852e-05 0.000201133913321493 2.06975433656688
"CREM" "CREM" 1.11442444727239 9.71165418493137 4.49526649591512 2.7480336377884e-05 0.000201470123273287 2.06781640070785
"FAM216B" "FAM216B" 1.48471099215227 5.74841597637577 4.49395286728978 2.76115500845168e-05 0.000202359835821121 2.06326317369984
"CENPM" "CENPM" -0.652851584046966 6.77086199512584 -4.49377419383248 2.76294440957316e-05 0.000202418711062519 2.06264392090998
"PLCH1" "PLCH1" -1.03345777964761 7.92902495965722 -4.49359560703664 2.76473406843461e-05 0.00020247756317098 2.06202498170569
"CEBPA-DT" "CEBPA-DT" -0.295580422105744 7.26675718158179 -4.49332368577116 2.76746121606313e-05 0.00020260500657398 2.06108259291594
